Country.Name,Year.cutoff,lambda,pi.mean,gamma_all,gamma_outputfall,gamma,g,delta
Lithuania,1997,0.05184954643249512,0.031076581576026514,-4,-9.443121433258057,0.09443121433258056,0.05239175319671631,0.012775000333786011
Lithuania,1998,0.05439779281616211,0.03249475890985333,-3.7458600997924805,-8.681434631347656,0.08681434631347656,0.0676590371131897,0.012087500095367432
Lithuania,1999,0.05489142417907715,0.03674280039721927,-4.2176673412323,-5.762015342712402,0.057620153427124024,0.06999512831370036,0.011399999856948853
Lithuania,2000,0.05489142417907715,0.03679245283018856,-4.609468698501587,-6.26451301574707,0.0626451301574707,0.04966113597154617,0.010162499845027923
Lithuania,2001,0.055196635723114014,0.037735849056603474,-4,-6.013264179229736,0.06013264179229736,0.04739244341850281,0.008924999833106994
Lithuania,2002,0.05550184726715088,0.03687821612349902,-4.2176673412323,-6.26451301574707,0.0626451301574707,0.05036755939324697,0.01011249989271164
Lithuania,2003,0.056810131072998045,0.03855619360131253,-3.7953062057495117,-6.26451301574707,0.0626451301574707,0.05283020343099322,0.011299999952316285
Lithuania,2004,0.056810131072998045,0.03694968553459151,-3.7953062057495117,-6.26451301574707,0.0626451301574707,0.05939932152628899,0.011349999904632568
Lithuania,2005,0.05730103969573975,0.036226415094339375,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.06007747848828633,0.011399999856948853
Lithuania,2006,0.05730103969573975,0.034833091436865374,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.061797616362571715,0.011349999904632568
Lithuania,2007,0.05730103969573975,0.03354297693920316,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.06291218053210866,0.011299999952316285
Lithuania,2008,0.057791948318481445,0.03301886792452809,-3.7953062057495117,-6.567152738571167,0.06567152738571166,0.0669088656703631,0.011033333539962768
Lithuania,2009,0.07569300651550293,0.03448275862068967,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.0669088656703631,0.011299999952316285
Lithuania,2010,0.07569300651550293,0.03333333333333334,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.05036650281686048,0.011349999904632568
Lithuania,2011,0.07569300651550293,0.03225806451612905,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.04793996606554304,0.011399999856948853
Lithuania,2012,0.07569300651550293,0.03125,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.0487728541692098,0.012087500095367432
Lithuania,2013,0.07569300651550293,0.03030303030303032,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.04811655625700951,0.012775000333786011
Lithuania,2014,0.07569300651550293,0.02941176470588235,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.047344114359687356,0.015020833611488342
Lithuania,2015,0.07569300651550293,0.028571428571428567,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.0466791209909651,0.017266666889190672
Lithuania,2016,0.07569300651550293,0.02777777777777777,-8.458998680114746,-8.458998680114746,0.08458998680114746,0.04529315509294209,0.017329166531562804
"Macedonia, FYR",1990,0.06156854629516602,0.03962264150943407,-3.602053999900818,-9.443121433258057,0.09443121433258056,0.03965355634689331,0.010775000154972077
"Macedonia, FYR",1991,0.05489142417907715,0.039451114922812974,-3.7458600997924805,-9.443121433258057,0.09443121433258056,0.03902801632881164,0.008774999976158143
"Macedonia, FYR",1992,0.05464460849761963,0.0377358490566037,-3.491720199584961,-9.046422004699707,0.09046422004699707,0.038766757249832154,0.010775000154972077
"Macedonia, FYR",1993,0.05464460849761963,0.034833091436864985,-3.491720199584961,-9.046422004699707,0.09046422004699707,0.038766757249832154,0.012775000333786011
"Macedonia, FYR",1994,0.05464460849761963,0.0323450134770889,-3.491720199584961,-9.046422004699707,0.09046422004699707,-0.075,0.015020833611488342
"Macedonia, FYR",1995,0.05464460849761963,0.03270440251572311,-3.491720199584961,-9.443121433258057,0.09443121433258056,-0.046500024199485776,0.017266666889190672
"Macedonia, FYR",1996,0.05184954643249512,0.033018867924528385,-4,-9.443121433258057,0.09443121433258056,-0.03466668287913005,0.015020833611488342
"Macedonia, FYR",1997,0.05184954643249512,0.031076581576026514,-4,-9.443121433258057,0.09443121433258056,-0.023000012040138244,0.012775000333786011
"Macedonia, FYR",1998,0.05439779281616211,0.03249475890985333,-3.7458600997924805,-8.681434631347656,0.08681434631347656,-0.015698576450347904,0.012087500095367432
